route_id,service_id,trip_id,route_long_name,route_type,origin_stop_id,destination_stop_id,n_stops,origin_stop_name,origin_stop_lat,origin_stop_lon,destination_stop_name,destination_stop_lat,destination_stop_lon,country,source,arrival_hh,departure_hh,departure_minutes,arrival_minutes,duration_minutes,is_night_trip
10006,1655,1177877,,2,339694,581047,7,Rostock Hbf,54.078247,12.131079,Tessin,54.032017,12.462614,DE,mobilitydatabase,6,5,331.0,360.0,29.0,True
10006,1655,1198235,,2,339694,549237,16,Rostock Hbf,54.078247,12.131079,Wismar,53.896835,11.469433,DE,mobilitydatabase,6,5,306.0,375.0,69.0,True
10006,1655,403017,,2,339694,549237,16,Rostock Hbf,54.078247,12.131079,Wismar,53.896835,11.469433,DE,mobilitydatabase,22,21,1266.0,1335.0,69.0,True
10006,1655,526283,,2,549237,581047,22,Wismar,53.896835,11.469433,Tessin,54.032017,12.462614,DE,mobilitydatabase,22,20,1242.0,1354.0,112.0,True
10006,189,1066275,,2,339694,320041,6,Rostock Hbf,54.078247,12.131079,Bad Doberan,54.100002,11.905335,DE,mobilitydatabase,22,22,1330.0,1349.0,19.0,True
10006,189,539187,,2,549237,339694,16,Wismar,53.896835,11.469433,Rostock Hbf,54.078247,12.131079,DE,mobilitydatabase,22,21,1302.0,1371.0,69.0,True
10006,2527,1307189,,2,549237,339694,16,Wismar,53.896835,11.469433,Rostock Hbf,54.078247,12.131079,DE,mobilitydatabase,23,22,1362.0,1431.0,69.0,True
10006,2527,1319684,,2,581047,320041,12,Tessin,54.032017,12.462614,Bad Doberan,54.100002,11.905335,DE,mobilitydatabase,23,22,1360.0,1409.0,49.0,True
10006,2527,201588,,2,339694,549237,16,Rostock Hbf,54.078247,12.131079,Wismar,53.896835,11.469433,DE,mobilitydatabase,23,22,1330.0,1395.0,65.0,True
10006,2527,217035,,2,549237,581047,22,Wismar,53.896835,11.469433,Tessin,54.032017,12.462614,DE,mobilitydatabase,23,21,1302.0,1421.0,119.0,True
10006,255,1034520,,2,339694,320041,6,Rostock Hbf,54.078247,12.131079,Bad Doberan,54.100002,11.905335,DE,mobilitydatabase,5,5,333.0,356.0,23.0,True
10006,255,1177148,,2,549237,581047,22,Wismar,53.896835,11.469433,Tessin,54.032017,12.462614,DE,mobilitydatabase,7,5,342.0,454.0,112.0,True
10006,255,13357,,2,581047,339694,7,Tessin,54.032017,12.462614,Rostock Hbf,54.078247,12.131079,DE,mobilitydatabase,6,5,341.0,373.0,32.0,True
10006,255,543852,,2,339694,549237,16,Rostock Hbf,54.078247,12.131079,Wismar,53.896835,11.469433,DE,mobilitydatabase,5,4,252.0,315.0,63.0,True
10006,255,625623,,2,581047,339694,7,Tessin,54.032017,12.462614,Rostock Hbf,54.078247,12.131079,DE,mobilitydatabase,5,4,298.0,330.0,32.0,True
10006,255,700046,,2,339694,581047,7,Rostock Hbf,54.078247,12.131079,Tessin,54.032017,12.462614,DE,mobilitydatabase,5,4,287.0,317.0,30.0,True
10006,327,961486,,2,549237,339694,16,Wismar,53.896835,11.469433,Rostock Hbf,54.078247,12.131079,DE,mobilitydatabase,5,4,282.0,351.0,69.0,True
10017,1655,1057954,,2,49957,29283,5,Aschau(Chiemgau),47.779106,12.325564,Prien am Chiemsee,47.855515,12.346615,DE,mobilitydatabase,23,23,1410.0,1424.0,14.0,True
10017,1655,1169560,,2,29283,49957,5,Prien am Chiemsee,47.855515,12.346615,Aschau(Chiemgau),47.779106,12.325564,DE,mobilitydatabase,24,23,1438.0,1452.0,14.0,True
10017,1829,131049,,2,452320,49957,7,Rosenheim,47.850018,12.119202,Aschau(Chiemgau),47.779106,12.325564,DE,mobilitydatabase,22,22,1327.0,1361.0,34.0,True
10017,255,410358,,2,49957,29283,5,Aschau(Chiemgau),47.779106,12.325564,Prien am Chiemsee,47.855515,12.346615,DE,mobilitydatabase,6,5,346.0,361.0,15.0,True
10017,3720,291249,,2,452320,49957,7,Rosenheim,47.850018,12.119202,Aschau(Chiemgau),47.779106,12.325564,DE,mobilitydatabase,22,22,1332.0,1366.0,34.0,True
10027,1197,1399685,,2,438663,219971,16,Emden Hbf,53.36933,7.195423,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,22,20,1252.0,1376.0,124.0,True
10027,141,1011791,,2,297456,219971,14,Papenburg(Ems),53.089706,7.386708,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,6,5,320.0,416.0,96.0,True
10027,1522,434601,,2,438663,299460,13,Emden Hbf,53.36933,7.195423,Rheine,52.2763,7.434255,DE,mobilitydatabase,22,20,1252.0,1347.0,95.0,True
10027,1522,439553,,2,438663,299460,13,Emden Hbf,53.36933,7.195423,Rheine,52.2763,7.434255,DE,mobilitydatabase,23,22,1331.0,1430.0,99.0,True
10027,1561,37699,,2,299460,256096,6,Rheine,52.2763,7.434255,Meppen,52.696022,7.298015,DE,mobilitydatabase,24,23,1436.0,1471.0,35.0,True
10027,1581,1042246,,2,256096,299460,6,Meppen,52.696022,7.298015,Rheine,52.2763,7.434255,DE,mobilitydatabase,5,4,290.0,326.0,36.0,True
10027,1581,1251248,,2,299460,438663,13,Rheine,52.2763,7.434255,Emden Hbf,53.36933,7.195423,DE,mobilitydatabase,7,5,334.0,429.0,95.0,True
10027,1856,587008,,2,219971,438663,19,Münster(Westf)Hbf,51.956566,7.635715,Emden Hbf,53.36933,7.195423,DE,mobilitydatabase,24,22,1332.0,1468.0,136.0,True
10027,2201,1266408,,2,247464,219971,11,Lathen,52.86075,7.322574,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,6,5,338.0,416.0,78.0,True
10027,2498,1474112,,2,219971,247464,14,Münster(Westf)Hbf,51.956566,7.635715,Lathen,52.86075,7.322574,DE,mobilitydatabase,23,22,1332.0,1420.0,88.0,True
10027,2498,199176,,2,247464,219971,15,Lathen,52.86075,7.322574,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,24,23,1380.0,1464.0,84.0,True
10027,2498,967543,,2,219971,247464,11,Münster(Westf)Hbf,51.956566,7.635715,Lathen,52.86075,7.322574,DE,mobilitydatabase,22,21,1265.0,1343.0,78.0,True
10027,255,299919,,2,256096,219971,9,Meppen,52.696022,7.298015,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,5,4,290.0,356.0,66.0,True
10027,255,780697,,2,219971,438663,19,Münster(Westf)Hbf,51.956566,7.635715,Emden Hbf,53.36933,7.195423,DE,mobilitydatabase,7,5,302.0,429.0,127.0,True
10027,2704,1061914,,2,323545,219971,18,Leer(Ostfriesl),53.231438,7.46537,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,24,22,1349.0,1464.0,115.0,True
10027,2704,203307,,2,219971,323545,18,Münster(Westf)Hbf,51.956566,7.635715,Leer(Ostfriesl),53.231438,7.46537,DE,mobilitydatabase,24,22,1332.0,1451.0,119.0,True
10027,2704,45729,,2,219971,323545,15,Münster(Westf)Hbf,51.956566,7.635715,Leer(Ostfriesl),53.231438,7.46537,DE,mobilitydatabase,22,21,1265.0,1372.0,107.0,True
10027,278,337972,,2,219971,438663,16,Münster(Westf)Hbf,51.956566,7.635715,Emden Hbf,53.36933,7.195423,DE,mobilitydatabase,23,21,1265.0,1389.0,124.0,True
10027,2782,1107144,,2,323545,219971,19,Leer(Ostfriesl),53.231438,7.46537,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,24,22,1349.0,1464.0,115.0,True
10027,327,1238814,,2,438663,219971,16,Emden Hbf,53.36933,7.195423,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,7,5,351.0,476.0,125.0,True
10027,344,1351338,,2,438663,219971,16,Emden Hbf,53.36933,7.195423,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,6,4,292.0,416.0,124.0,True
10027,3569,784381,,2,219971,438663,16,Münster(Westf)Hbf,51.956566,7.635715,Emden Hbf,53.36933,7.195423,DE,mobilitydatabase,22,20,1205.0,1329.0,124.0,True
10027,3735,1273703,,2,299460,438663,13,Rheine,52.2763,7.434255,Emden Hbf,53.36933,7.195423,DE,mobilitydatabase,24,22,1372.0,1468.0,96.0,True
10027,376,1074416,,2,219971,297456,14,Münster(Westf)Hbf,51.956566,7.635715,Papenburg(Ems),53.089706,7.386708,DE,mobilitydatabase,22,21,1265.0,1362.0,97.0,True
10027,376,210855,,2,297456,219971,18,Papenburg(Ems),53.089706,7.386708,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,24,22,1369.0,1486.0,117.0,True
10027,376,213399,,2,219971,297456,17,Münster(Westf)Hbf,51.956566,7.635715,Papenburg(Ems),53.089706,7.386708,DE,mobilitydatabase,23,22,1332.0,1439.0,107.0,True
10027,376,448940,,2,323545,219971,15,Leer(Ostfriesl),53.231438,7.46537,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,6,5,310.0,416.0,106.0,True
10027,3773,1125500,,2,438663,219971,20,Emden Hbf,53.36933,7.195423,Münster(Westf)Hbf,51.956566,7.635715,DE,mobilitydatabase,24,22,1331.0,1464.0,133.0,True
10027,3867,248855,,2,219971,256096,13,Münster(Westf)Hbf,51.956566,7.635715,Meppen,52.696022,7.298015,DE,mobilitydatabase,24,23,1392.0,1471.0,79.0,True
10134,1655,557564,,2,520566,322059,16,Gera Hbf,50.883102,12.078252,Weischlitz,50.448105,12.060517,DE,mobilitydatabase,23,22,1332.0,1397.0,65.0,True
10134,2527,339454,,2,322059,357849,9,Weischlitz,50.448105,12.060517,Greiz,50.652973,12.194465,DE,mobilitydatabase,23,23,1404.0,1436.0,32.0,True
10134,255,1029436,,2,357849,322059,9,Greiz,50.652973,12.194465,Weischlitz,50.448105,12.060517,DE,mobilitydatabase,6,5,331.0,363.0,32.0,True
10134,255,479944,,2,642650,520566,19,Adorf(Vogtl),50.324394,12.260678,Gera Hbf,50.883102,12.078252,DE,mobilitydatabase,5,4,268.0,355.0,87.0,True
10169,255,550014,,2,581673,208056,7,Mannheim Hbf,49.479355,8.468921,Biblis,49.68888,8.450413,DE,mobilitydatabase,5,5,311.0,338.0,27.0,True
10178,2163,109143,,2,584482,521565,27,Berlin Ostbahnhof,52.510414,13.435172,Thale Hbf,51.746048,11.031048,DE,mobilitydatabase,24,21,1280.0,1495.0,215.0,True
10178,2163,787242,,2,584482,331831,26,Berlin Ostbahnhof,52.510414,13.435172,Ilsenburg,51.869003,10.683103,DE,mobilitydatabase,25,21,1280.0,1502.0,222.0,True
10179,1027,1480614,,2,182481,274511,11,Dortmund Hbf,51.517895,7.45929,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,5,4,243.0,312.0,69.0,True
10179,1027,2576,,2,182481,274511,11,Dortmund Hbf,51.517895,7.45929,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,2,1,63.0,132.0,69.0,True
10179,1027,311075,,2,182481,274511,11,Dortmund Hbf,51.517895,7.45929,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,1,0,3.0,72.0,69.0,True
10179,1027,54648,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,1,0,46.0,116.0,70.0,True
10179,1027,641212,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,4,3,226.0,296.0,70.0,True
10179,1027,792766,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,3,2,166.0,236.0,70.0,True
10179,1027,843283,,2,182481,274511,11,Dortmund Hbf,51.517895,7.45929,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,3,2,123.0,192.0,69.0,True
10179,1027,856888,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,2,1,106.0,176.0,70.0,True
10179,1628,256560,,2,269025,559811,14,Oberhausen Hbf,51.474876,6.851588,Hamm(Westf)Hbf,51.678078,7.807821,DE,mobilitydatabase,6,5,316.0,389.0,73.0,True
10179,1628,624032,,2,559811,269025,14,Hamm(Westf)Hbf,51.678078,7.807821,Oberhausen Hbf,51.474876,6.851588,DE,mobilitydatabase,6,5,330.0,402.0,72.0,True
10179,1829,476362,,2,182481,274511,11,Dortmund Hbf,51.517895,7.45929,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,23,22,1323.0,1392.0,69.0,True
10179,1829,706947,,2,182481,274511,11,Dortmund Hbf,51.517895,7.45929,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,4,3,183.0,252.0,69.0,True
10179,1829,820845,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,22,21,1306.0,1376.0,70.0,True
10179,1829,861779,,2,182481,274511,11,Dortmund Hbf,51.517895,7.45929,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,6,5,303.0,372.0,69.0,True
10179,1829,989426,,2,559811,274511,17,Hamm(Westf)Hbf,51.678078,7.807821,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,22,20,1230.0,1332.0,102.0,True
10179,1846,1008062,,2,269025,182481,8,Oberhausen Hbf,51.474876,6.851588,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,22,22,1336.0,1376.0,40.0,True
10179,1846,1023341,,2,182481,269025,8,Dortmund Hbf,51.517895,7.45929,Oberhausen Hbf,51.474876,6.851588,DE,mobilitydatabase,22,22,1323.0,1362.0,39.0,True
10179,1846,1212312,,2,182481,269025,8,Dortmund Hbf,51.517895,7.45929,Oberhausen Hbf,51.474876,6.851588,DE,mobilitydatabase,23,23,1383.0,1422.0,39.0,True
10179,1846,774028,,2,269025,182481,8,Oberhausen Hbf,51.474876,6.851588,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,0,0,16.0,56.0,40.0,True
10179,1846,936894,,2,269025,182481,8,Oberhausen Hbf,51.474876,6.851588,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,23,23,1396.0,1436.0,40.0,True
10179,2105,978341,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,5,4,286.0,356.0,70.0,True
10179,2107,1193072,,2,559811,274511,17,Hamm(Westf)Hbf,51.678078,7.807821,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,7,5,330.0,432.0,102.0,True
10179,2107,178116,,2,274511,559811,17,Düsseldorf Hbf,51.219963,6.794319,Hamm(Westf)Hbf,51.678078,7.807821,DE,mobilitydatabase,6,4,286.0,389.0,103.0,True
10179,2498,1139282,,2,182481,274511,11,Dortmund Hbf,51.517895,7.45929,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,23,22,1323.0,1392.0,69.0,True
10179,2498,1224389,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,22,21,1306.0,1376.0,70.0,True
10179,2498,402170,,2,559811,274511,17,Hamm(Westf)Hbf,51.678078,7.807821,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,22,20,1230.0,1332.0,102.0,True
10179,2498,570991,,2,269025,182481,8,Oberhausen Hbf,51.474876,6.851588,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,0,0,18.0,56.0,38.0,True
10179,2600,499297,,2,269025,182481,8,Oberhausen Hbf,51.474876,6.851588,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,5,5,316.0,356.0,40.0,True
10179,3217,890644,,2,274511,559811,17,Düsseldorf Hbf,51.219963,6.794319,Hamm(Westf)Hbf,51.678078,7.807821,DE,mobilitydatabase,7,5,346.0,449.0,103.0,True
10179,3320,1266385,,2,269025,182481,8,Oberhausen Hbf,51.474876,6.851588,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,5,5,316.0,356.0,40.0,True
10179,3396,1174046,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,6,5,346.0,416.0,70.0,True
10179,3396,654806,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,5,4,286.0,356.0,70.0,True
10179,3720,67996,,2,182481,269025,8,Dortmund Hbf,51.517895,7.45929,Oberhausen Hbf,51.474876,6.851588,DE,mobilitydatabase,5,5,303.0,342.0,39.0,True
10179,3720,960229,,2,182481,269025,8,Dortmund Hbf,51.517895,7.45929,Oberhausen Hbf,51.474876,6.851588,DE,mobilitydatabase,3,3,183.0,222.0,39.0,True
10179,3956,300423,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,24,23,1426.0,1496.0,70.0,True
10179,3956,383219,,2,274511,182481,11,Düsseldorf Hbf,51.219963,6.794319,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,23,22,1366.0,1436.0,70.0,True
10179,3956,921634,,2,182481,274511,11,Dortmund Hbf,51.517895,7.45929,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,24,23,1383.0,1452.0,69.0,True
10179,57,1013550,,2,269025,182481,8,Oberhausen Hbf,51.474876,6.851588,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,3,3,196.0,236.0,40.0,True
10179,57,1301278,,2,269025,182481,8,Oberhausen Hbf,51.474876,6.851588,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,4,4,256.0,296.0,40.0,True
10179,57,195637,,2,269025,182481,8,Oberhausen Hbf,51.474876,6.851588,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,2,2,136.0,176.0,40.0,True
10179,57,216402,,2,182481,269025,8,Dortmund Hbf,51.517895,7.45929,Oberhausen Hbf,51.474876,6.851588,DE,mobilitydatabase,0,0,3.0,42.0,39.0,True
10179,57,217042,,2,182481,269025,8,Dortmund Hbf,51.517895,7.45929,Oberhausen Hbf,51.474876,6.851588,DE,mobilitydatabase,4,4,243.0,282.0,39.0,True
10179,57,328407,,2,182481,269025,8,Dortmund Hbf,51.517895,7.45929,Oberhausen Hbf,51.474876,6.851588,DE,mobilitydatabase,2,2,123.0,162.0,39.0,True
10179,57,620036,,2,182481,269025,8,Dortmund Hbf,51.517895,7.45929,Oberhausen Hbf,51.474876,6.851588,DE,mobilitydatabase,1,1,63.0,102.0,39.0,True
10179,57,967639,,2,269025,182481,8,Oberhausen Hbf,51.474876,6.851588,Dortmund Hbf,51.517895,7.45929,DE,mobilitydatabase,1,1,76.0,116.0,40.0,True
10180,1314,261050,,2,107095,70501,8,Decin hl.n.,50.773415,14.201247,Breclav,48.7539,16.893236,DE,mobilitydatabase,22,17,1077.0,1367.0,290.0,True
10180,2419,1426696,,2,107095,348862,7,Decin hl.n.,50.773415,14.201247,Praha hl.n.,50.08306,14.436039,DE,mobilitydatabase,23,21,1317.0,1411.0,94.0,True
10180,2938,1253005,,2,107095,70501,8,Decin hl.n.,50.773415,14.201247,Breclav,48.7539,16.893236,DE,mobilitydatabase,22,17,1077.0,1367.0,290.0,True
10180,2938,206166,,2,107095,348862,7,Decin hl.n.,50.773415,14.201247,Praha hl.n.,50.08306,14.436039,DE,mobilitydatabase,23,21,1317.0,1411.0,94.0,True
10180,311,1335514,,2,348862,107095,10,Praha hl.n.,50.08306,14.436039,Decin hl.n.,50.773415,14.201247,DE,mobilitydatabase,22,20,1247.0,1352.0,105.0,True
10190,1406,1139931,,2,1454,343558,9,Schaffhausen,47.69828,8.632756,Bülach,47.52395,8.536209,DE,mobilitydatabase,2,2,128.0,154.0,26.0,True
10190,1406,1186543,,2,1454,343558,9,Schaffhausen,47.69828,8.632756,Bülach,47.52395,8.536209,DE,mobilitydatabase,1,1,60.0,86.0,26.0,True
10190,1406,1437991,,2,343558,1454,9,Bülach,47.52395,8.536209,Schaffhausen,47.69828,8.632756,DE,mobilitydatabase,3,2,158.0,184.0,26.0,True
10190,1406,603721,,2,343558,1454,9,Bülach,47.52395,8.536209,Schaffhausen,47.69828,8.632756,DE,mobilitydatabase,4,3,218.0,244.0,26.0,True
10190,1406,624206,,2,1454,343558,9,Schaffhausen,47.69828,8.632756,Bülach,47.52395,8.536209,DE,mobilitydatabase,3,3,188.0,214.0,26.0,True
10190,1406,93234,,2,343558,1454,9,Bülach,47.52395,8.536209,Schaffhausen,47.69828,8.632756,DE,mobilitydatabase,2,1,98.0,124.0,26.0,True
10190,1581,192461,,2,1454,343558,9,Schaffhausen,47.69828,8.632756,Bülach,47.52395,8.536209,DE,mobilitydatabase,1,1,60.0,86.0,26.0,True
10190,1581,237307,,2,343558,1454,9,Bülach,47.52395,8.536209,Schaffhausen,47.69828,8.632756,DE,mobilitydatabase,3,2,158.0,184.0,26.0,True
10190,1581,645070,,2,343558,1454,9,Bülach,47.52395,8.536209,Schaffhausen,47.69828,8.632756,DE,mobilitydatabase,4,3,218.0,244.0,26.0,True
10190,1581,704445,,2,1454,343558,9,Schaffhausen,47.69828,8.632756,Bülach,47.52395,8.536209,DE,mobilitydatabase,2,2,128.0,154.0,26.0,True
10190,1581,850495,,2,343558,1454,9,Bülach,47.52395,8.536209,Schaffhausen,47.69828,8.632756,DE,mobilitydatabase,2,1,98.0,124.0,26.0,True
10190,1581,966310,,2,1454,343558,9,Schaffhausen,47.69828,8.632756,Bülach,47.52395,8.536209,DE,mobilitydatabase,3,3,188.0,214.0,26.0,True
10217,1655,1346678,,2,357316,27948,12,Neuhaus am Rennweg,50.506542,11.136691,Sonneberg(Thür)Hbf,50.35508,11.168848,DE,mobilitydatabase,23,22,1338.0,1383.0,45.0,True
10217,1655,1348062,,2,146651,243580,22,Eisenach Hbf,50.975952,10.331229,Eisfeld,50.417793,10.904637,DE,mobilitydatabase,23,21,1281.0,1397.0,116.0,True
10217,1655,1468711,,2,27948,357316,12,Sonneberg(Thür)Hbf,50.35508,11.168848,Neuhaus am Rennweg,50.506542,11.136691,DE,mobilitydatabase,23,22,1357.0,1407.0,50.0,True
10217,2483,332087,,2,264607,357316,41,Marksuhl,50.90835,10.224589,Neuhaus am Rennweg,50.506542,11.136691,DE,mobilitydatabase,7,4,244.0,468.0,224.0,True
10217,2483,554451,,2,264607,266898,4,Marksuhl,50.90835,10.224589,Bad Salzungen,50.81491,10.22943,DE,mobilitydatabase,0,0,4.0,18.0,14.0,True
10217,2527,383481,,2,243580,623747,10,Eisfeld,50.417793,10.904637,Meiningen,50.57407,10.421205,DE,mobilitydatabase,23,22,1366.0,1418.0,52.0,True
10217,255,1316295,,2,27948,146651,32,Sonneberg(Thür)Hbf,50.35508,11.168848,Eisenach Hbf,50.975952,10.331229,DE,mobilitydatabase,8,5,346.0,523.0,177.0,True
10217,255,196658,,2,243580,623747,9,Eisfeld,50.417793,10.904637,Meiningen,50.57407,10.421205,DE,mobilitydatabase,6,5,311.0,369.0,58.0,True
10217,255,242950,,2,623747,27948,20,Meiningen,50.57407,10.421205,Sonneberg(Thür)Hbf,50.35508,11.168848,DE,mobilitydatabase,5,4,242.0,336.0,94.0,True
10217,255,391322,,2,243580,146651,22,Eisfeld,50.417793,10.904637,Eisenach Hbf,50.975952,10.331229,DE,mobilitydatabase,6,4,256.0,389.0,133.0,True
10217,255,766858,,2,623747,146651,13,Meiningen,50.57407,10.421205,Eisenach Hbf,50.975952,10.331229,DE,mobilitydatabase,5,4,255.0,317.0,62.0,True
10217,255,769787,,2,27948,357316,12,Sonneberg(Thür)Hbf,50.35508,11.168848,Neuhaus am Rennweg,50.506542,11.136691,DE,mobilitydatabase,5,4,288.0,333.0,45.0,True
10217,255,914758,,2,146651,243580,22,Eisenach Hbf,50.975952,10.331229,Eisfeld,50.417793,10.904637,DE,mobilitydatabase,7,5,300.0,427.0,127.0,True
10217,255,932651,,2,357316,27948,12,Neuhaus am Rennweg,50.506542,11.136691,Sonneberg(Thür)Hbf,50.35508,11.168848,DE,mobilitydatabase,5,4,296.0,341.0,45.0,True
10217,2704,1337806,,2,48195,623747,4,Wernshausen,50.72124,10.353606,Meiningen,50.57407,10.421205,DE,mobilitydatabase,0,0,38.0,57.0,19.0,True
10217,3074,53502,,2,146651,357316,43,Eisenach Hbf,50.975952,10.331229,Neuhaus am Rennweg,50.506542,11.136691,DE,mobilitydatabase,7,3,233.0,468.0,235.0,True
10217,3145,963905,,2,623747,146651,13,Meiningen,50.57407,10.421205,Eisenach Hbf,50.975952,10.331229,DE,mobilitydatabase,6,5,326.0,389.0,63.0,True
10217,3504,1469823,,2,623747,48195,4,Meiningen,50.57407,10.421205,Wernshausen,50.72124,10.353606,DE,mobilitydatabase,24,23,1425.0,1444.0,19.0,True
10217,3686,1076354,,2,146651,266898,6,Eisenach Hbf,50.975952,10.331229,Bad Salzungen,50.81491,10.22943,DE,mobilitydatabase,23,23,1395.0,1420.0,25.0,True
10217,3714,1216249,,2,623747,146651,13,Meiningen,50.57407,10.421205,Eisenach Hbf,50.975952,10.331229,DE,mobilitydatabase,22,21,1310.0,1375.0,65.0,True
10217,3714,669990,,2,146651,623747,13,Eisenach Hbf,50.975952,10.331229,Meiningen,50.57407,10.421205,DE,mobilitydatabase,23,22,1336.0,1397.0,61.0,True
10217,3804,1333242,,2,264607,623747,11,Marksuhl,50.90835,10.224589,Meiningen,50.57407,10.421205,DE,mobilitydatabase,23,22,1375.0,1425.0,50.0,True
10217,3804,967179,,2,623747,264607,11,Meiningen,50.57407,10.421205,Marksuhl,50.90835,10.224589,DE,mobilitydatabase,22,21,1310.0,1363.0,53.0,True
10221,1655,297634,,2,557152,274511,11,Venlo,51.364407,6.171838,Düsseldorf Hbf,51.219963,6.794319,DE,mobilitydatabase,22,21,1265.0,1329.0,64.0,True
10221,1655,345130,,2,557152,573088,8,Venlo,51.364407,6.171838,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,22,22,1325.0,1356.0,31.0,True
10221,1655,560775,,2,274511,557152,11,Düsseldorf Hbf,51.219963,6.794319,Venlo,51.364407,6.171838,DE,mobilitydatabase,22,21,1308.0,1376.0,68.0,True
10221,2048,1449441,,2,93763,559811,6,Hagen Hbf,51.362747,7.460249,Hamm(Westf)Hbf,51.678078,7.807821,DE,mobilitydatabase,6,5,358.0,394.0,36.0,True
10221,2498,60408,,2,557152,559811,23,Venlo,51.364407,6.171838,Hamm(Westf)Hbf,51.678078,7.807821,DE,mobilitydatabase,7,5,305.0,454.0,149.0,True
10221,3202,661918,,2,93763,559811,6,Hagen Hbf,51.362747,7.460249,Hamm(Westf)Hbf,51.678078,7.807821,DE,mobilitydatabase,6,5,358.0,394.0,36.0,True
10221,327,274939,,2,274511,557152,11,Düsseldorf Hbf,51.219963,6.794319,Venlo,51.364407,6.171838,DE,mobilitydatabase,6,5,348.0,416.0,68.0,True
10221,327,36837,,2,573088,557152,8,Mönchengladbach Hbf,51.196583,6.446111,Venlo,51.364407,6.171838,DE,mobilitydatabase,5,5,325.0,356.0,31.0,True
10221,3470,243355,,2,557152,559811,21,Venlo,51.364407,6.171838,Hamm(Westf)Hbf,51.678078,7.807821,DE,mobilitydatabase,7,5,305.0,468.0,163.0,True
10221,3470,275371,,2,93763,557152,16,Hagen Hbf,51.362747,7.460249,Venlo,51.364407,6.171838,DE,mobilitydatabase,7,5,348.0,476.0,128.0,True
10221,3855,139487,,2,557152,559811,23,Venlo,51.364407,6.171838,Hamm(Westf)Hbf,51.678078,7.807821,DE,mobilitydatabase,7,5,305.0,454.0,149.0,True
